player_id,old_player_id,country_id,name,sex,hand,ht,byear_of_birth
4246,215343,TUR,Alara Sener,F,R,-1,1999
4247,214690,TUR,Hazal Karaaliler,F,U,-1,1999
4248,213893,TUR,Irem Kaftan,F,U,-1,1999
4249,211578,GER,Jennifer Rink,F,R,-1,1992
4250,210997,SRB,Sofia Sabljarevic,F,R,-1,1994
4251,213804,CAN,Marie Leduc,F,U,-1,1997
4252,206418,SUI,Imane Maelle Kocher,F,R,-1,1994
4253,215960,AUS,Yasmine Ince,F,U,-1,1997
4254,215961,USA,Cheyenne Biancheri,F,U,-1,1995
4255,215179,SVK,Natalia Jelinkova,F,U,-1,1997
4256,206384,VEN,Ana Gabriela Gerbasi,F,R,-1,1995
4257,214353,SRB,Teodora Sabljarevic,F,U,-1,1998
4258,215882,TUR,Odul Okur,F,U,-1,2001
4259,214034,CZE,Petra Pokorna,F,U,-1,1993
4260,215969,ITA,Marialuisa Zirilli,F,U,-1,1997
4261,214483,BLR,Valeria Mishina,F,U,-1,1996
4262,214917,SUI,Jessica Bruehwiler,F,U,-1,1998
4263,215603,TUR,Lara Biter,F,L,-1,2001
4264,214982,TUR,Yasemin Ada Boru,F,U,-1,2000
4265,206270,AUS,Ashley Keir,F,R,-1,1994
4266,215576,TUR,Buket Dogan,F,U,-1,2000
4267,216080,LAT,Anna Marija Bukina,F,U,-1,1999
4268,213618,BUL,Lyuboslava Peruhova,F,U,-1,1993
4269,216561,TUR,Selin Karaer,F,U,-1,1999
4270,211962,TUR,Muge Topsel,F,U,-1,1996
4271,211387,TUR,Yagmur Akdemir,F,R,-1,1997
4272,215574,RUS,Sofiya Kuzina,F,U,-1,1998
4273,213794,RUS,Anastasia Tokareva,F,U,-1,1994
4274,215544,ARM,Gabriella Akopian,F,U,-1,1998
4275,216570,CAN,Shereen Peterson Paul,F,U,-1,1990
4276,214489,TUR,Balsen Kaya,F,U,-1,1999
4277,214938,RUS,Alana Tuayeva,F,U,-1,1998
4278,220068,UKR,Yaroslava Gadiatska,F,U,-1,2000
4279,211714,ROU,Raluca Ciufrila,F,U,-1,1996
4280,219762,POL,Sonia Grzywocz,F,U,-1,1997
4281,201591,GEO,Margalita Chakhnashvili,F,R,-1,1982
4282,216147,UKR,Oleksandra Balaba,F,R,-1,2000
4283,215640,UKR,Lidiia Dashchenko,F,U,-1,1992
4284,216208,UKR,Taisia Polyarush,F,R,-1,2000
4285,215813,USA,Taylor Russo,F,U,-1,1997
4286,215235,RUS,Ulyana Shirokova,F,U,-1,1999
4287,215814,USA,Nami Otsuka,F,U,-1,1998
4288,215611,USA,Meible Chi,F,U,-1,1999
4289,203360,USA,Lauren Herring,F,U,-1,1993
4290,214877,USA,Makenna Jones,F,U,-1,1997
4291,215065,USA,Kylie Mckenzie,F,U,-1,1999
4292,215815,USA,Marcella Cruz,F,U,-1,2000
4293,215982,USA,Jesse Hollins,F,U,-1,2001
4294,214582,CAN,Ayan Broomfield,F,U,-1,1997
4295,211762,CAN,Sandra Dynka,F,U,-1,1989
4296,215605,USA,Alyvia Jones,F,U,-1,2000
4297,200028,CAN,Maureen Drake,F,R,-1,1970
4298,215612,USA,Elizabeth Scotty,F,U,-1,2001
4299,211893,USA,Kaitlyn Mccarthy,F,R,-1,1997
4300,215604,USA,Alexa Bortles,F,U,-1,1998
4301,215993,USA,Christina Rosca,F,U,-1,1997
4302,210902,USA,Spencer Liang,F,U,-1,1994
4303,215229,USA,Katelyn Stokes,F,U,-1,1992
4304,211174,USA,Kelsey Laurente,F,U,-1,1994
4305,216082,USA,Alexis Jones,F,R,-1,1996
4306,211105,LTU,Akvile Parazinskaite,F,U,-1,1996
4307,214783,USA,Jayci Goldsmith,F,L,-1,1999
4308,210843,USA,Stephanie Nauta,F,R,-1,1993
4309,216123,USA,Janice Shin,F,U,-1,1998
4310,215931,USA,Madeline Meredith,F,U,-1,1998
4311,213551,USA,Mia Horvit,F,U,-1,1996
4312,211983,MEX,Sarai Delfina Monarrez Yesaki,F,U,-1,1996
4313,214535,AUS,Petra Hule,F,U,-1,1999
4314,216241,AUS,Somer Dalla Bona,F,U,-1,1998
4315,216242,NZL,Tiana Windbuchler,F,U,-1,2000
4316,205363,ESP,Cristina Sanchez Quintanar,F,R,-1,1989
4317,205833,BRA,Isabela Miro,F,R,-1,1992
4318,216222,BUL,Nikol Docheva,F,U,-1,2001
4319,214011,BUL,Hristina Dyankova,F,U,-1,1995
4320,230332,CHN,Li Na,F,R,-1,1993
4321,216046,FRA,Lea Dubois Rebiere,F,U,-1,1999
4322,216203,GEO,Ana Makatsaria,F,U,-1,1999
4323,201589,CAN,Sharon Fichman,F,R,-1,1990
4324,202416,THA,Nungnadda Wannasuk,F,R,-1,1989
4325,203432,IND,Rashmi Teltumbde,F,R,-1,1992
4326,211996,IND,Sneha Padamata,F,R,-1,1997
4327,215617,JPN,Kei Kato,F,U,-1,1997
4328,216159,JPN,Natsuko Yamada,F,U,-1,1998
4329,216315,JPN,Anri Nagata,F,U,-1,1999
4330,216317,JPN,Madoka Tominaga,F,U,-1,1998
4331,216200,KAZ,Assel Tuzelbekova,F,U,-1,2001
4332,201676,KOR,Ye Ra Lee,F,R,-1,1987
4333,215247,MEX,Daniela Morales Beckmann,F,L,-1,1997
4334,214609,MEX,Maria Jose Zacarias,F,U,-1,1999
4335,215821,MEX,Katia Monserrat De La Garza Valdez,F,U,-1,2000
4336,215294,SRB,Andjela Sebrek,F,U,-1,1997
4337,206181,NED,Eva Wacanno,F,U,-1,1990
4338,205655,NGR,Christie Agugbom,F,U,-1,1982
4339,205658,NGR,Ronke Akingbade,F,R,-1,1987
4340,211699,CZE,Karolina Stuchla,F,U,-1,1993
4341,206281,RUS,Mayya Katsitadze,F,R,-1,1995
4342,214824,SUI,Medina Sahinagic,F,U,-1,1998
4343,211194,GER,Theresa Kleinsteuber,F,U,-1,1993
4344,215256,UKR,Vladislava Kutuzova,F,R,-1,1997
4345,204395,USA,Brooke Austin,F,R,-1,1996
4346,215794,USA,Hurricane Tyra Black,F,R,-1,2001
4347,201457,AUS,Jarmila Gajdosova,F,R,174,1987
4348,211853,KAZ,Maria Shishkina,F,R,-1,1998
4349,211852,USA,Johnnise Renaud,F,U,-1,1995
4350,201815,SLO,Petra Rampre,F,R,-1,1979
4351,201528,USA,Melanie Oudin,F,R,168,1991
4352,216318,USA,Jana Mccord,F,U,-1,1994
4353,215311,USA,Sarah Dvorak,F,U,-1,1995
4354,206096,UKR,Viktoriya Lushkova,F,R,-1,1995
4355,211388,USA,Sydney Campbell,F,U,-1,1994
4356,214287,USA,Jeannez Daniel,F,U,-1,1995
4357,216568,USA,Allison Bojczuk,F,U,-1,1997
4358,223126,RUS,Ekaterina Makarova,F,U,-1,1995
4359,201508,CZE,Petra Cetkovska,F,R,172,1984
4360,216246,FRA,Esther Thebault,F,U,-1,1997
4361,216339,MEX,Karla De La Luz Montalvo,F,U,-1,1998
4362,215823,USA,Sophia Edwards,F,U,-1,2001
4363,201577,CAN,Heidi El Tabakh,F,R,-1,1986
4364,211176,USA,Blair Shankle,F,U,-1,1993
4365,215147,SRB,Nina Marjanovic,F,R,-1,1997
4366,215487,SRB,Jana Lazarevic,F,U,-1,1998
4367,216086,SRB,Bojana Vuksan,F,R,-1,1998
4368,214249,MRN,Angela Charles Alfred,F,U,-1,1999
4369,215770,USA,Melan Butler,F,U,-1,1997
4370,214398,JPN,Natsuho Arakawa,F,L,-1,1997
4371,211115,USA,Kaitlin Ray,F,U,-1,1992
4372,216234,SLO,Marija Venta,F,R,-1,1997
4373,216235,BAH,Isabel Donaldson,F,U,-1,1998
4374,215880,TUR,Tuana Oz,F,U,-1,2000
4375,215881,SUI,Aline Thommen,F,U,-1,1997
4376,216583,USA,Ellyse Hamlin,F,U,-1,1996
4377,216584,CAN,Mireille Moreau,F,U,-1,1999
4378,216581,USA,Melissa Lord,F,U,-1,1996
4379,214560,USA,Caroline Lampl,F,U,-1,1997
4380,201421,SRB,Ana Ivanovic,F,R,183,1987
4381,216582,CAN,Tiffany Lagarde,F,U,-1,1999
4382,201344,CZE,Klara Koukalova,F,R,166,1982
4383,214348,QAT,Olla Mourad,F,U,-1,1998
4384,201371,RUS,Vera Dushevina,F,R,180,1986
4385,213633,MAR,Zaineb El Houari,F,R,-1,1998
4386,216580,MAR,Salma Charif,F,U,-1,1994
4387,216585,INA,Hanna Levina,F,R,-1,1998
4388,201424,ISR,Shahar Peer,F,R,170,1987
4389,216475,MAS,Nurin Nabilah Roslan,F,U,-1,1997
4390,215014,NZL,Rosie Cheng,F,R,-1,1998
4391,216579,POL,Weronika Falkowska,F,R,-1,2000
4392,216586,HKG,Hei Ching Claudia Ng,F,R,-1,1999
4393,201438,RUS,Ekaterina Bychkova,F,R,171,1985
4394,215317,TPE,Wei Tang,F,U,-1,1998
4395,201494,ROU,Raluca Olaru,F,R,173,1988
4396,106172,FRA,Maxime Chazal,M,U,-1,1992
4397,106093,AUS,Benjamin Mitchell,M,R,-1,1992
4398,105472,GER,Nils Langer,M,R,-1,1989
4399,103582,GER,Michael Berrer,M,L,193,1980
4400,104714,GER,Julian Reister,M,R,188,1985
4401,104268,COL,Alejandro Falla,M,L,185,1983
4402,105679,COL,Eduardo Struvay,M,R,-1,1990
4403,104852,FRA,Yannick Jankovits,M,R,-1,1986
4404,104736,UZB,Farrukh Dustov,M,R,196,1986
4405,103835,ITA,Filippo Volandri,M,R,183,1981
4406,104920,UKR,Denys Molchanov,M,R,-1,1987
4407,105070,CHI,Hans Podlipnik Castillo,M,R,-1,1987
4408,105098,FRA,Alexandre Sidorenko,M,R,-1,1987
4409,105872,SWE,Christian Lindell,M,R,-1,1991
4410,105137,ESP,Pere Riba,M,R,183,1987
4411,103656,ESP,Albert Montanes,M,R,175,1980
4412,106322,ESP,David Perez Sanz,M,U,-1,1993
4413,106164,ARG,Tomas Lipovsek Puches,M,U,-1,1992
4414,104846,CZE,Marek Michalicka,M,R,-1,1986
4415,110749,GBR,Joe Salisbury,M,U,-1,1991
4416,105651,GBR,Daniel Smethurst,M,U,-1,1990
4417,104273,FRA,Edouard Roger Vasselin,M,R,188,1983
4418,105014,NED,Antal Van Der Duim,M,R,-1,1987
4419,104500,IND,Somdev Devvarman,M,R,180,1985
4420,105542,AUT,Bastian Trinker,M,R,-1,1990
4421,104944,BEL,Niels Desein,M,R,-1,1987
4422,104851,ITA,Gianluca Naso,M,R,-1,1987
4423,103902,CZE,Jan Mertl,M,R,190,1982
4424,105325,BEL,Germain Gigounon,M,R,-1,1989
4425,117352,AUS,Oliver Anderson,M,U,-1,1998
4426,121395,USA,Connor Smith,M,U,-1,1990
4427,105426,AUT,Michael Linzer,M,R,-1,1989
4428,103720,AUS,Lleyton Hewitt,M,R,180,1981
4429,200528,AUS,Mayez Jupiter Elrich,M,R,-1,1999
4430,105591,AUS,Matt Reid,M,R,-1,1990
4431,103997,POL,Lukasz Kubot,M,R,190,1982
4432,121705,AUS,Blade Fong,M,U,-1,1992
4433,216578,MEX,Pamela Lopez Cervantes,F,U,-1,1994
4434,126439,MEX,Andres Zepeda,M,U,-1,1995
4435,120798,MEX,Hans Hach Verdugo,M,U,-1,1989
4436,104864,USA,Alex Kuznetsov,M,R,183,1986
4437,131934,ITA,Andrea Vavassori,M,U,-1,1995
4438,105895,ITA,Omar Giacalone,M,R,-1,1991
4439,126533,ESP,Alvaro Lopez San Martin,M,R,-1,1997
4440,105443,ESP,Georgi Rumenov Payakov,M,U,-1,1989
4441,111156,USA,Nathan Pasha,M,U,-1,1992
4442,103780,USA,Eric Butorac,M,L,190,1980
4443,206863,USA,Nikita Girey Demir,M,U,-1,1995
4444,103822,USA,Scott Lipsky,M,R,185,1981
4445,206862,USA,Leon Vessels,M,U,-1,1995
4446,105674,BRA,Carlos Eduardo Severino,M,U,-1,1990
4447,126197,BRA,Orlando Luz,M,R,-1,1998
4448,208364,URU,Franco Roncadelli,M,L,-1,2000
4449,126612,MDA,Alexander Cozbinov,M,R,-1,1995
4450,200390,POL,Kacper Zuk,M,R,-1,1999
4451,133018,CYP,Michail Pervolarakis,M,R,-1,1996
4452,209327,QAT,Rashed Nawaf,M,R,-1,1999
4453,144915,BLR,Mikalai Haliak,M,R,-1,1998
4454,200039,AUS,Matthew Christopher Romios,M,U,-1,1999
4455,126573,AUS,Thomas Fancutt,M,R,-1,1995
4456,221761,AUS,Charlotte Kempenaers Pocz,F,U,-1,2004
4457,220904,AUS,Amber Marshall,F,U,-1,2001
4458,222675,GBR,Amarni Banks,F,R,-1,1999
4459,105810,JPN,Shuichi Sekiguchi,M,R,-1,1991
4460,208485,NZL,Kiranpal Pannu,M,R,-1,1997
4461,106057,ARG,Facundo Mena,M,R,-1,1992
4462,209262,AUS,Tristan Schoolkate,M,R,-1,2001
4463,221114,UKR,Dasha Lopatetskaya,F,U,-1,2003
4464,207678,ARG,Juan Manuel Cerundolo,M,L,-1,2001
4465,208108,USA,Brian Shi,M,R,-1,2000
4466,207411,NED,Jesper De Jong,M,R,-1,2000
4467,106375,ESP,Pol Toledo Bague,M,R,-1,1994
4468,209070,FRA,Arthur Cazaux,M,R,-1,2002
4469,200335,BRA,Felipe Meligeni Rodrigues Alves,M,R,-1,1998
4470,208046,BRA,Pedro Boscardin Dias,M,U,-1,2002
4471,214782,MEX,Fernanda Contreras Gomez,F,R,-1,1997
4472,202065,GRE,Petros Tsitsipas,M,U,-1,2000
4473,105780,CHI,Victor Nunez,M,R,-1,1991
4474,134068,UKR,Vadym Ursu,M,R,-1,1996
4475,105262,BRA,Fernando Romboli,M,R,180,1988
4476,200079,BEL,Kim Clijsters,F,R,175,1982
4477,209857,SUI,Leandro Riedi,M,R,191,2001
4478,206748,ITA,Giulio Zeppieri,M,L,-1,2001
4479,209263,ITA,Matteo Gigante,M,L,-1,2001
4480,209260,ITA,Luciano Darderi,M,R,-1,2001
4481,207925,ITA,Flavio Cobolli,M,U,-1,2001
4482,209506,ITA,Francesco Forti,M,R,-1,1998
4483,126634,AUT,Lenny Hampel,M,U,-1,1996
4484,208147,FRA,Alexandre Aubriot,M,R,-1,1998
4485,200346,GER,Mats Rosenkranz,M,L,-1,1997
4486,207830,CZE,Tomas Machac,M,R,-1,2000
4487,144675,FRA,Baptiste Crepatte,M,U,-1,1994
4488,208659,FRA,Giovanni Mpetshi Perricard,M,R,-1,2002
4489,208021,FRA,Kyrian Jacquet,M,R,-1,2000
4490,221052,FRA,Aubane Droguet,F,U,-1,2002
4491,144869,ARG,Tomas Martin Etcheverry,M,R,-1,1998
4492,200303,RUS,Pavel Kotov,M,R,-1,1998
4493,207616,GER,Oscar Moraing,M,U,-1,1999
4494,207608,RUS,Timofey Skatov,M,R,-1,2000
4495,106187,KAZ,Denis Yevseyev,M,U,-1,1992
4496,126964,UKR,Vitaliy Sachko,M,R,-1,1996
4497,103946,BRA,Bruno Soares,M,R,180,1981
4498,126536,AUT,David Pichler,M,R,-1,1995
4499,209867,BLR,Daniil Ostapenkov,M,R,-1,2003
4500,133979,GER,Hasan Ibrahim,M,R,-1,1995
4501,108772,LTU,Julius Tverijonas,M,R,-1,1994
4502,202261,FIN,Otto Virtanen,M,R,-1,2001
4503,206716,NOR,Lukas Hellum Lilleengen,M,U,-1,2000
4504,209868,BAR,Kaipo Marshall,M,R,-1,2002
4505,127326,ISR,Ben Patael,F,U,-1,1997
4506,145016,CRC,Julian Saborio,M,U,-1,1996
4507,132374,CAN,Jesse Flores,M,R,-1,1995
4508,209869,CRC,Rodrigo Crespo Piedra,M,R,-1,2001
4509,144687,USA,Quinton Vega,M,R,-1,1992
4510,209080,USA,Blaise Bicknell,M,R,-1,1999
4511,202120,JAM,Rowland Phillips,M,R,-1,1993
4512,104901,EST,Vladimir Ivanov,M,R,-1,1987
4513,144932,EST,Kristjan Tamm,M,U,-1,1998
4514,206600,GEO,Zura Tkemaladze,M,R,-1,2000
4515,206750,EST,Daniil Glinka,M,U,-1,2000
4516,202246,GEO,Nikoloz Davlianidze,M,R,-1,1999
4517,105464,INA,Christopher Rungkat,M,R,-1,1989
4518,207401,KEN,Sheil Kotecha,M,R,-1,2000
4519,208043,KEN,Ismael Changawa Ruwa Mzai,M,L,-1,1996
4520,209870,INA,Gunawan Trismuwantara,M,U,-1,2002
4521,206199,KEN,Kevin Cheruiyot,M,R,-1,1997
4522,209866,LAT,Karlis Ozolins,M,R,-1,2002
4523,207669,GER,Robert Strombachs,M,U,-1,1999
4524,209871,EGY,Amr Elsayed Abdou Ahmed Mohamed,M,U,-1,1999
4525,122533,VIE,Nam Hoang Ly,M,R,-1,1996
4526,202300,VIE,Phuong Van Nguyen,M,R,-1,2001
4527,209119,MAR,Aissa Benchakroun,M,U,-1,1999
4528,144775,VIE,Linh Giang Trinh,M,U,-1,1997
4529,209225,PAR,Martin Antonio Vergara Del Puerto,M,U,-1,1999
4530,209872,SRI,Thehan Sanjaya Wijemanne,M,L,-1,2003
4531,209873,PHI,Eric Jr. Olivarez,M,R,-1,1998
4532,205695,HKG,Ching Lam,M,R,-1,1999
4533,209874,POL,Maks Kasnikowski,M,U,-1,2003
4534,208518,UNK,Hazem Naw,M,R,-1,1999
4535,200181,SYR,Amer Naow,M,R,-1,1994
4536,208134,ITA,Luca Nardi,M,R,-1,2002
4537,126107,BEL,Michael Geerts,M,R,-1,1994
4538,207660,ROU,Nicholas David Ionel,M,R,-1,2002
4539,106310,SUI,Alexander Ritschard,M,R,-1,1994
4540,208119,CAN,Liam Draxl,M,R,-1,2001
4541,202398,CZE,Michael Vrbensky,M,R,-1,1999
4542,144684,SVK,Alex Molcan,M,L,-1,1997
4543,125833,TUR,Mert Naci Turker,M,U,-1,1998
4544,200636,TUR,Umut Akkoyun,M,U,-1,2000
4545,200565,TUR,Cengiz Aksu,M,R,-1,1998
4546,200550,UKR,Vladyslav Orlov,M,U,-1,1995
4547,127760,SVK,Lukas Klein,M,R,-1,1998
4548,208013,AUS,Dane Sweeny,M,R,-1,2001
4549,111454,AUS,Li Tu,M,R,-1,1996
4550,200116,ARG,Camilo Ugo Carabelli,M,R,-1,1999
4551,202058,ARG,Thiago Agustin Tirante,M,R,-1,2001
4552,126183,ARG,Mariano Kestelboim,M,R,-1,1996
4553,106352,ARG,Matias Franco Descotte,M,R,-1,1994
4554,202275,ARG,Fermin Tenti,M,U,-1,1997
4555,207815,ARG,Guido Ivan Justo,M,U,-1,1997
4556,208278,JPN,Shintaro Mochizuki,M,R,-1,2003
4557,200415,USA,Robert Galloway,M,R,-1,1992
4558,202248,USA,Alex Lawson,M,L,191,1993
4559,103523,IND,Rohan Bopanna,M,R,190,1980
4560,207180,SGP,Shaheed Alam,M,R,-1,1998
4561,122207,SIN,Roy Hobbs,M,U,-1,1989
4562,209414,FRA,Luca Van Assche,M,R,-1,2004
4563,202104,ARG,Sebastian Baez,M,R,-1,2000
4564,104249,BRA,Marcelo Melo,M,R,203,1983
4565,208411,CHI,Daniel Antonio Nunez,M,U,-1,2001
4566,106059,CHI,Michel Vernier,M,R,-1,1992
4567,133872,ITA,Enrico Dalla Valle,M,U,-1,1998
4568,126273,ARG,Jordi Arconada,M,R,-1,1996
4569,103914,UAE,Omar Awadhy,M,R,-1,1981
4570,138304,UAE,Abdulrahman Al Janahi,M,R,-1,1994
4571,208931,USA,Toby Alex Kodat,M,R,178,2002
4572,209992,CHN,Juncheng Shang,M,U,-1,2004
4573,209863,SWE,Leo Borg,M,R,183,2003
4574,202197,ESP,Carlos Gimeno Valero,M,U,-1,2001
4575,209098,SRB,Hamad Medjedovic,M,R,-1,2003
4576,132686,POR,Nuno Borges,M,R,-1,1996
4577,208819,GER,Max Hans Rehberg,M,U,-1,2003
4578,134840,ITA,Raul Brancaccio,M,U,-1,1997
4579,208502,SUI,Dominic Stephan Stricker,M,U,-1,2002
4580,209918,CHN,Hanwen Li,M,R,180,2002
4581,209916,SRB,Marko Topo,M,U,-1,2003
4582,200240,CZE,Vit Kopriva,M,U,-1,1997
4583,208859,ITA,Francesco Passaro,M,R,-1,2000
4584,209355,FRA,Timo Legout,M,R,-1,2001
4585,209950,FRA,Arthur Fils,M,R,185,2004
4586,221746,FRA,Oceane Babel,F,U,-1,2003
4587,221018,FRA,Julie Belgraver,F,U,-1,2002
4588,222391,FRA,Lois Boisson,F,R,-1,2003
4589,206912,GBR,Stuart Parker,M,R,-1,1997
4590,210085,GBR,Lui Maxted,M,U,-1,2003
4591,111436,USA,Nick Chappell,M,L,-1,1992
4592,209404,ESP,Marc Othman Ktiri ,M,U,-1,2003
4593,209405,ESP,Daniel Rincon,M,L,-1,2002
4594,209957,GBR,Jack Pinnington Jones,M,R,-1,2002
4595,209259,GBR,Arthur Fery,M,R,-1,2002
4596,210117,GBR,William Jansen,M,L,-1,2004
4597,208269,GBR,Felix Gill,M,U,-1,2002
4598,222989,GBR,Matilda Mutavdzic,F,R,-1,2004
4599,223208,GBR,Eva Shaw,F,R,-1,2004
4600,121264,BRA,Oscar Jose Gutierrez,M,R,-1,1992
4601,207431,GER,Lewie Lane,M,R,-1,2000
4602,202277,SUI,Damien Wenger,M,U,-1,1999
4603,111569,USA,Gage Brymer,M,U,-1,1994
4604,207213,CRO,Duje Ajdukovic,M,R,-1,2000
4605,209079,USA,Samir Banerjee,M,R,-1,2003
4606,209903,AUT,Lukas Neumayer,M,R,183,2002
4607,124013,USA,Eduardo Nava,M,R,-1,1996
4608,103876,POL,Tomasz Bednarek,M,R,-1,1981
4609,206917,GER,Tim Hofmann,M,R,-1,2000
4610,105864,AUT,Tristan Samuel Weissborn,M,L,-1,1991
4611,105781,BLR,Andrei Vasilevski,M,R,-1,1990
4612,202279,GER,Leopold Zima,M,U,-1,1999
4613,104847,SUI,Adrien Bossel,M,L,-1,1986
4614,106374,CRO,Filip Veger,M,R,-1,1994
4615,125796,FRA,Remi Boutillier,M,U,-1,1989
4616,105478,RUS,Yan Sabanin,M,U,-1,1989
4617,122392,GER,Rene Schulte,M,L,-1,1988
4618,124074,JPN,Kazuma Kawachi,M,R,-1,1994
4619,200644,JPN,Shoma Kato,M,R,-1,1997
4620,120545,JPN,Ko Suzuki,M,L,-1,1991
4621,129354,JPN,Masakatsu Noguchi,M,U,-1,1989
4622,105452,ITA,Francesco Vilardo,M,R,-1,1989
4623,200648,JPN,Masaya Kobayashi,M,U,-1,1997
4624,103175,JPN,Toshihide Matsui,M,R,180,1978
4625,128138,JPN,Konosuke Kiryu,M,U,-1,1995
4626,121004,JPN,Shunrou Takeshima,M,U,-1,1990
4627,102863,JPN,Takao Suzuki,M,R,175,1976
4628,105391,JPN,Hiromasa Oku,M,U,-1,1989
4629,206822,JPN,Yuga Tashiro,M,U,-1,1997
4630,121621,JPN,Ken Onoda,M,U,-1,1988
4631,104082,JPN,Hiroki Kondo,M,R,-1,1982
4632,201982,JPN,Kaito Itsusaki,M,U,-1,1997
4633,144955,JPN,Yuichiro Inui,M,R,-1,1995
4634,126568,JPN,Masayoshi Ono,M,U,-1,1996
4635,106205,JPN,Ryota Kishi,M,U,-1,1993
4636,122496,JPN,Yutaro Matsuzaki,M,R,-1,1993
4637,105399,POL,Andriej Kapas,M,R,-1,1989
4638,110773,JPN,Issei Okamura,M,U,-1,1992
4639,105335,JPN,Sho Katayama,M,U,-1,1989
4640,104781,JPN,Yuichi Ito,M,R,-1,1986
4641,132423,JPN,Tetsuro Habusawa,M,U,-1,1993
4642,105869,JPN,Gengo Kikuchi,M,U,-1,1991
4643,133291,JPN,Ryota Tanuma,M,U,-1,1995
4644,122620,JPN,Soichiro Moritani,M,R,-1,1994
4645,105026,JPN,Takuto Niki,M,U,-1,1987
4646,122248,USA,Peter Kobelt,M,U,-1,1990
4647,126335,JPN,Sora Fukuda,M,L,-1,1997
4648,104499,TPE,Jimmy Wang,M,R,178,1985
4649,111462,JPN,Ken Onishi,M,U,-1,1996
4650,105072,IND,Sanam Singh,M,R,-1,1987
4651,105787,JPN,Hiroyasu Ehara,M,R,-1,1991
4652,122495,JPN,Shintaro Imai,M,U,-1,1993
4653,104262,ITA,Flavio Cipolla,M,R,173,1983
4654,104676,GER,Andreas Beck,M,L,190,1986
4655,105059,JPN,Kento Takeuchi,M,L,-1,1987
4656,120401,RSA,Tucker Vorster,M,U,-1,1988
4657,106243,CRO,Mate Delic,M,R,-1,1993
4658,106181,COL,Felipe Mantilla,M,R,-1,1993
4659,206825,MEX,Rodrigo Manzo Monsech,M,R,-1,1997
4660,104738,BRA,Caio Zampieri,M,R,183,1986
4661,101339,MEX,Agustin Moreno,M,R,180,1967
4662,122402,MEX,Mauricio Resendiz Dominguez,M,U,-1,1994
4663,105917,FRA,Gianni Mina,M,R,185,1991
4664,126870,MEX,David Koch Carrillo,M,U,-1,1994
4665,106377,CZE,Robin Stanek,M,L,-1,1994
4666,206824,MEX,Jose Pablo Andres Gomez,M,U,-1,1998
4667,122632,MEX,Ivar Jose Aramburu Contreras,M,R,-1,1994
4668,105944,COL,Juan Sebastian Gomez,M,R,-1,1992
4669,104117,ECU,Giovanni Lapentti,M,R,193,1982
4670,104905,COL,Nicolas Barrientos,M,R,175,1987
4671,105791,MEX,Mauricio Astorga,M,L,-1,1991
4672,110618,BIH,Elmar Ejupovic,M,R,-1,1992
4673,106273,RUS,Ronald Slobodchikov,M,R,-1,1993
4674,109520,FIN,Herkko Pollanen,M,R,-1,1994
4675,109684,FIN,Sami Huurinainen,M,U,-1,1981
4676,106051,RUS,Shalva Dzhanashia,M,L,-1,1992
4677,105427,SWE,Milos Sekulic,M,R,-1,1989
4678,126603,FIN,Pauli Partinen,M,U,-1,1995
4679,105759,FIN,Henrik Sillanpaa,M,U,-1,1990
4680,106035,SWE,Isak Arvidsson,M,R,-1,1992
4681,103643,FIN,Lauri Kiiski,M,R,-1,1980
4682,105533,RUS,Dmitry Surchenko,M,U,-1,1989
4683,123785,BEL,Clement Geens,M,R,-1,1995
4684,144814,FIN,Eero Vasa,M,R,-1,1996
4685,126173,FIN,Ristomatti Lanne,M,R,-1,1992
4686,106304,USA,Mico Santiago,M,U,-1,1993
4687,126098,USA,Collin Johns,M,U,-1,1992
4688,106143,ISR,Dekel Bar,M,R,-1,1992
4689,106269,USA,Austin Smith,M,U,-1,1993
4690,136898,USA,Josh Hagar Hagar,M,R,-1,1993
4691,105281,USA,Eric Quigley,M,U,-1,1988
4692,127029,USA,Konrad Zieba,M,U,-1,1995
4693,105509,USA,Andrew Carter,M,U,-1,1989
4694,126160,USA,Julian Allen Childers,M,R,-1,1993
4695,206505,USA,Peter Tarwid,M,U,-1,1996
4696,127036,USA,Aron Hiltzik,M,U,-1,1995
4697,202149,USA,Eddie Grabill,M,U,-1,1997
4698,105733,USA,Rhyne Williams,M,R,-1,1990
4699,105447,USA,Dennis Nevolo,M,R,-1,1989
4700,206860,USA,Benjamin Vandixhorn,M,U,-1,1996
4701,206859,USA,Eward Covalschi,M,U,-1,1994
4702,110474,IRL,David O'Hare,M,U,-1,1989
4703,126574,AUS,Daniel Hobart,M,U,-1,1997
4704,138114,USA,Graham Alrutz,M,U,-1,1994
4705,105336,USA,Nicolas Meister,M,U,-1,1988
4706,137573,ESP,Pedro Uribe,M,U,-1,1995
4707,127009,COL,Juan Miguel Jaramillo,M,R,-1,1995
4708,126576,COL,Javier Nunez,M,U,-1,1995
4709,123747,COL,Jose Fernando Carvajal Torres,M,R,-1,1997
4710,124206,ARG,Juan Montes,M,U,-1,1980
4711,103590,COL,Michael Quintero,M,R,-1,1979
4712,138758,COL,Daniel Mora,M,U,-1,1995
4713,104906,COL,Sebastian Serrano,M,U,-1,1986
4714,105068,BRA,Nicolas Santos,M,R,-1,1987
4715,206900,COL,Diego Alejandro Giraldo Restrepo,M,U,-1,1998
